date,symbol,close,rsi,macd_hist,atr,ema50,ema200,regime,direction,score,filter_score,volume_spike,price_momentum,trend_strength,momentum_score,entry_ok,strategy_tag,stop_loss,take_profit,tp1,tp2,tp3,risk_reward,stop_loss_pct,reco_score,reco_strength
2025-12-22,TSLA,488.7300109863281,63.86,4.3019,18.8074,438.94,388.19,True,True,1,1,False,False,True,79,False,Sniper 🎯,460.52,582.77,545.15,582.77,639.19,3.33,5.77,7.092,39
2025-12-23,TSLA,485.55999755859375,62.36,3.7239,18.1161,440.77,389.16,True,True,0,1,False,False,True,78,False,Sniper 🎯,458.39,576.14,539.91,576.14,630.49,3.33,5.6,5.982,33
2025-12-24,TSLA,485.3999938964844,62.28,3.0533,17.8293,442.52,390.11,True,True,0,1,False,False,True,78,False,Sniper 🎯,458.66,574.55,538.89,574.55,628.03,3.33,5.51,6.078,33
2025-12-26,TSLA,475.19000244140625,57.27,1.7115,17.6465,443.8,390.96,True,True,0,1,False,False,True,75,False,Sniper 🎯,448.72,563.42,528.13,563.42,616.36,3.33,5.57,5.945,32
2025-12-29,TSLA,459.6400146484375,50.58,-0.3253,17.5424,444.42,391.64,True,True,0,1,False,False,True,41,False,Defansif 🛡️,415.78,573.67,538.58,573.67,,2.6,9.54,5.893,32
2025-12-30,TSLA,454.42999267578125,48.54,-2.0305,16.953,444.82,392.27,True,True,0,1,False,False,True,40,False,Defansif 🛡️,412.05,564.62,530.72,564.62,,2.6,9.33,5.872,32
2025-12-31,TSLA,449.7200012207031,46.7,-3.4017,16.2599,445.01,392.84,True,True,0,1,False,False,True,39,False,Defansif 🛡️,409.07,555.41,522.89,555.41,,2.6,9.04,5.852,32
2026-01-02,TSLA,438.07000732421875,42.43,-4.927,16.7442,444.74,393.29,True,False,1,1,False,False,True,7,False,Defansif 🛡️,396.21,546.91,513.42,546.91,,2.6,9.56,4.805,26
2026-01-05,TSLA,451.6700134277344,48.37,-4.8462,16.9396,445.01,393.87,True,True,0,1,False,False,True,40,False,Defansif 🛡️,409.32,561.78,527.9,561.78,,2.6,9.38,6.062,33
2026-01-06,TSLA,432.9599914550781,41.95,-5.8139,17.3646,444.54,394.26,True,False,1,1,False,False,True,6,False,Defansif 🛡️,389.55,545.83,511.1,545.83,,2.6,10.03,4.917,27
2026-01-07,TSLA,431.4100036621094,41.46,-6.2797,16.63,444.02,394.63,True,False,0,1,False,False,True,6,False,Defansif 🛡️,389.83,539.51,506.25,539.51,,2.6,9.64,3.899,21
2026-01-08,TSLA,435.79998779296875,43.48,-6.0131,16.3364,443.7,395.04,True,False,1,1,False,False,True,7,False,Defansif 🛡️,394.96,541.99,509.31,541.99,,2.6,9.37,4.93,27
2026-01-09,TSLA,445.010009765625,47.56,-4.9801,16.5024,443.75,395.54,True,True,0,1,False,False,True,40,False,Defansif 🛡️,403.75,552.28,519.27,552.28,,2.6,9.27,6.042,33
2026-01-12,TSLA,448.9599914550781,49.25,-3.8453,16.488,443.95,396.07,True,True,0,1,False,False,True,41,False,Defansif 🛡️,407.74,556.13,523.16,556.13,,2.6,9.18,6.081,33
2026-01-13,TSLA,447.20001220703125,48.5,-3.0617,15.8717,444.08,396.58,True,True,0,1,False,False,True,40,False,Defansif 🛡️,407.52,550.37,518.62,550.37,,2.6,8.87,6.052,33
2026-01-14,TSLA,439.20001220703125,45.13,-2.9306,15.6651,443.89,397.0,True,False,0,1,False,False,True,8,False,Defansif 🛡️,400.04,541.02,509.69,541.02,,2.6,8.92,3.964,22
2026-01-15,TSLA,438.57000732421875,44.87,-2.7383,15.0969,443.68,397.41,True,False,0,1,False,False,True,8,False,Defansif 🛡️,400.83,536.7,506.51,536.7,,2.6,8.61,3.954,22
2026-01-16,TSLA,437.5,44.39,-2.5396,14.875,443.44,397.81,True,False,0,1,False,False,True,8,False,Defansif 🛡️,400.31,534.19,504.44,534.19,,2.6,8.5,3.957,22
2026-01-20,TSLA,419.25,37.16,-3.4379,15.2453,442.49,398.03,True,False,0,1,False,False,True,4,False,Defansif 🛡️,381.14,518.34,487.85,518.34,,2.6,9.09,3.917,21
2026-01-21,TSLA,431.44000244140625,43.75,-3.0262,15.51,442.06,398.36,True,False,1,1,False,False,True,7,False,Defansif 🛡️,392.67,532.25,501.23,532.25,,2.6,8.99,5.058,28
2026-01-22,TSLA,449.3599853515625,51.76,-1.4425,15.6921,442.34,398.87,True,True,0,1,False,False,True,42,False,Defansif 🛡️,410.13,551.36,519.97,551.36,,2.6,8.73,6.083,33
2026-01-23,TSLA,449.05999755859375,51.63,-0.3667,15.1705,442.61,399.37,True,True,0,1,False,False,True,42,False,Defansif 🛡️,411.13,547.67,517.33,547.67,,2.6,8.45,6.142,34
2026-01-26,TSLA,435.20001220703125,45.8,-0.5301,15.1426,442.32,399.72,True,False,0,1,False,False,True,9,False,Defansif 🛡️,397.34,533.63,503.34,533.63,,2.6,8.7,3.938,22
2026-01-27,TSLA,430.8999938964844,44.13,-0.8503,14.5489,441.87,400.03,True,False,0,1,False,False,True,8,False,Defansif 🛡️,394.53,525.47,496.37,525.47,,2.6,8.44,3.918,21
2026-01-28,TSLA,431.4599914550781,44.41,-0.9401,14.0925,441.46,400.35,True,False,1,1,False,False,True,8,False,Defansif 🛡️,396.23,523.06,494.88,523.06,,2.6,8.17,4.922,27
2026-01-29,TSLA,416.55999755859375,38.77,-1.865,14.9152,440.48,400.51,True,False,1,1,False,False,True,5,False,Defansif 🛡️,379.27,513.51,483.68,513.51,,2.6,8.95,4.854,27
2026-01-30,TSLA,430.4100036621094,45.68,-1.4261,15.5155,440.09,400.8,True,False,2,1,False,False,True,8,False,Defansif 🛡️,391.62,531.26,500.23,531.26,,2.6,9.01,6.066,33
2026-02-02,TSLA,421.80999755859375,42.47,-1.5846,15.5437,439.37,401.01,True,False,0,1,False,False,True,7,False,Defansif 🛡️,382.95,522.84,491.76,522.84,,2.6,9.21,3.96,22
2026-02-03,TSLA,421.9599914550781,42.55,-1.5474,15.4956,438.69,401.22,True,False,1,1,False,False,True,7,False,Defansif 🛡️,383.22,522.68,491.69,522.68,,2.6,9.18,5.026,27
2026-02-04,TSLA,406.010009765625,36.98,-2.4134,16.1545,437.41,401.27,True,False,1,1,False,False,True,3,False,Defansif 🛡️,365.62,511.01,478.71,511.01,,2.6,9.95,4.924,27
2026-02-05,TSLA,397.2099914550781,34.31,-3.3382,16.3206,435.83,401.23,False,False,1,1,False,False,True,2,False,Defansif 🛡️,356.41,503.29,470.65,503.29,,2.6,10.27,2.883,16
2026-02-06,TSLA,411.1099853515625,41.49,-2.7952,16.3934,434.86,401.33,True,False,2,1,False,False,True,6,False,Defansif 🛡️,370.13,517.67,484.88,517.67,,2.6,9.97,6.07,33
2026-02-09,TSLA,417.32000732421875,44.42,-1.8451,16.2196,434.17,401.49,True,False,1,1,False,False,True,8,False,Defansif 🛡️,376.77,522.75,490.31,522.75,,2.6,9.72,5.056,28
2026-02-10,TSLA,425.2099914550781,47.98,-0.5781,15.7932,433.82,401.72,True,False,0,1,False,False,True,10,False,Defansif 🛡️,385.73,527.87,496.28,527.87,,2.6,9.29,4.141,23
2026-02-11,TSLA,428.2699890136719,49.33,0.5141,15.8308,433.6,401.99,True,False,1,1,False,False,True,41,False,Defansif 🛡️,388.69,531.17,499.51,531.17,,2.6,9.24,5.11,28
2026-02-12,TSLA,417.07000732421875,44.74,0.5283,16.2879,432.96,402.14,True,False,0,1,False,False,True,38,False,Defansif 🛡️,376.35,522.94,490.37,522.94,,2.6,9.76,3.948,22
2026-02-13,TSLA,417.44000244140625,44.92,0.6032,16.0659,432.35,402.29,True,False,1,1,False,False,True,38,False,Defansif 🛡️,377.28,521.87,489.74,521.87,,2.6,9.62,4.963,27
2025-11-20,QCOM,158.7786865234375,37.72,-1.9785,6.3592,167.56,159.16,False,False,0,1,False,False,True,4,False,Defansif 🛡️,142.88,200.11,187.39,200.11,,2.6,10.01,1.829,10
2025-11-21,QCOM,162.46983337402344,42.58,-1.9035,6.3434,167.36,159.19,True,False,2,1,False,False,True,7,False,Defansif 🛡️,146.61,203.7,191.02,203.7,,2.6,9.76,5.877,32
2025-11-24,QCOM,164.22088623046875,44.78,-1.6489,6.149,167.24,159.24,True,False,1,1,False,False,True,8,False,Defansif 🛡️,148.85,204.19,191.89,204.19,,2.6,9.36,5.022,27
2025-11-25,QCOM,162.46983337402344,43.0,-1.515,5.9365,167.05,159.28,True,False,0,1,False,False,True,7,False,Defansif 🛡️,147.63,201.06,189.18,201.06,,2.6,9.13,4.046,22
2025-11-26,QCOM,164.30047607421875,45.44,-1.2316,5.7328,166.94,159.33,True,False,0,1,False,False,True,8,False,Defansif 🛡️,149.97,201.56,190.1,201.56,,2.6,8.72,4.023,22
2025-11-28,QCOM,167.2354736328125,49.18,-0.7961,5.6118,166.96,159.4,True,True,0,1,False,False,True,40,False,Defansif 🛡️,153.21,203.71,192.49,203.71,,2.6,8.39,6.107,33
2025-12-01,QCOM,167.18572998046875,49.12,-0.4768,5.4618,166.96,159.48,True,True,0,1,False,False,True,40,False,Defansif 🛡️,153.53,202.69,191.76,202.69,,2.6,8.17,6.058,33
2025-12-02,QCOM,169.83221435546875,52.53,-0.0739,5.3225,167.08,159.58,True,True,0,1,False,False,True,42,False,Defansif 🛡️,156.53,204.43,193.78,204.43,,2.6,7.84,6.067,33
2025-12-03,QCOM,174.1800079345703,57.55,0.4691,5.2792,167.36,159.73,True,True,1,1,False,False,True,75,False,Sniper 🎯,166.26,200.58,190.02,200.58,216.41,3.33,4.55,7.144,39
2025-12-04,QCOM,174.35000610351562,57.74,0.8036,5.0236,167.63,159.88,True,True,0,1,False,False,True,75,False,Sniper 🎯,166.81,199.47,189.42,199.47,214.54,3.33,4.32,6.122,33
2025-12-05,QCOM,174.80999755859375,58.28,1.0067,4.8719,167.91,160.02,True,True,0,1,False,False,True,76,False,Sniper 🎯,167.5,199.17,189.43,199.17,213.78,3.33,4.18,6.091,33
2025-12-08,QCOM,175.30999755859375,58.89,1.117,4.651,168.2,160.18,True,True,0,1,False,False,True,76,False,Sniper 🎯,168.33,198.57,189.26,198.57,212.52,3.33,3.98,6.097,33
2025-12-09,QCOM,176.0,59.77,1.1729,4.6067,168.51,160.33,True,True,0,1,False,False,True,77,False,Sniper 🎯,169.09,199.03,189.82,199.03,212.85,3.33,3.93,6.073,33
2025-12-10,QCOM,182.2100067138672,66.69,1.5414,4.8626,169.05,160.55,True,True,1,1,False,False,True,80,False,Sniper 🎯,174.92,206.52,196.8,206.52,221.11,3.33,4.0,7.071,39
2025-12-11,QCOM,181.27000427246094,64.87,1.6267,4.8096,169.52,160.76,True,True,0,1,False,False,True,79,False,Sniper 🎯,174.06,205.32,195.7,205.32,219.75,3.33,3.98,6.068,33
2025-12-12,QCOM,178.2899932861328,59.35,1.3962,4.8403,169.87,160.93,True,True,0,1,False,False,True,76,False,Sniper 🎯,171.03,202.49,192.81,202.49,217.01,3.33,4.07,5.967,33
2025-12-15,QCOM,179.25999450683594,60.53,1.2286,4.7746,170.24,161.11,True,True,0,1,False,False,True,77,False,Sniper 🎯,172.1,203.13,193.58,203.13,217.46,3.33,4.0,5.968,33
2025-12-16,QCOM,176.1199951171875,54.97,0.8443,4.7514,170.47,161.26,True,True,0,1,False,False,True,74,False,Sniper 🎯,168.99,199.88,190.37,199.88,214.13,3.33,4.05,5.943,32
2025-12-17,QCOM,172.33999633789062,49.13,0.3014,4.7999,170.54,161.37,True,True,0,1,False,False,True,70,False,Sniper 🎯,165.14,196.34,186.74,196.34,210.74,3.33,4.18,5.892,32
2025-12-18,QCOM,174.19000244140625,51.83,0.0462,4.7956,170.68,161.5,True,True,0,1,False,False,True,72,False,Sniper 🎯,167.0,198.17,188.58,198.17,212.55,3.33,4.13,5.922,32
2025-12-19,QCOM,175.25,53.36,-0.0658,4.6673,170.86,161.64,True,True,1,2,True,False,True,43,False,Defansif 🛡️,163.58,205.59,196.25,205.59,,2.6,6.66,8.966,49
2025-12-22,QCOM,174.22000122070312,51.64,-0.2154,4.6497,170.99,161.76,True,True,0,1,False,False,True,42,False,Defansif 🛡️,162.6,204.44,195.14,204.44,,2.6,6.67,5.944,32
2025-12-23,QCOM,174.75,52.49,-0.2807,4.4433,171.14,161.89,True,True,0,1,False,False,True,42,False,Defansif 🛡️,163.64,203.63,194.74,203.63,,2.6,6.36,5.984,33
2025-12-24,QCOM,174.77000427246094,52.52,-0.3216,4.2023,171.28,162.02,True,True,0,1,False,False,True,42,False,Defansif 🛡️,164.26,202.09,193.68,202.09,,2.6,6.01,6.028,33
2025-12-26,QCOM,174.80999755859375,52.59,-0.3431,3.9843,171.42,162.15,True,True,0,1,False,False,True,42,False,Defansif 🛡️,164.85,200.71,192.74,200.71,,2.6,5.7,6.0,33
2025-12-29,QCOM,173.42999267578125,49.77,-0.4412,3.8711,171.5,162.26,True,True,0,1,False,False,True,41,False,Defansif 🛡️,163.75,198.59,190.85,198.59,,2.6,5.58,5.979,33
2025-12-30,QCOM,173.64999389648438,50.23,-0.4789,3.6703,171.59,162.37,True,True,0,1,False,False,True,41,False,Defansif 🛡️,164.47,197.51,190.17,197.51,,2.6,5.28,5.987,33
2025-12-31,QCOM,171.0500030517578,45.0,-0.6558,3.606,171.56,162.46,True,False,0,1,False,False,True,8,False,Defansif 🛡️,162.03,194.49,187.28,194.49,,2.6,5.27,3.957,22
2026-01-02,QCOM,172.97999572753906,49.23,-0.62,3.6077,171.62,162.56,True,True,0,1,False,False,True,40,False,Defansif 🛡️,163.96,196.43,189.21,196.43,,2.6,5.21,6.023,33
2026-01-05,QCOM,176.30999755859375,55.57,-0.362,3.7693,171.8,162.7,True,True,1,1,False,False,True,44,False,Defansif 🛡️,166.89,200.81,193.27,200.81,,2.6,5.34,7.039,38
2026-01-06,QCOM,182.4499969482422,64.4,0.2019,4.0815,172.22,162.9,True,True,2,2,True,False,True,79,True,Sniper 🎯,176.33,202.86,194.69,202.86,215.1,3.33,3.36,10.133,55
2026-01-07,QCOM,180.19000244140625,59.7,0.3914,4.2871,172.53,163.07,True,True,1,2,True,False,True,76,False,Sniper 🎯,173.76,201.63,193.05,201.63,214.49,3.33,3.57,9.083,50
2026-01-08,QCOM,181.8699951171875,61.92,0.5868,4.5602,172.9,163.26,True,True,0,1,False,False,True,78,False,Sniper 🎯,175.03,204.67,195.55,204.67,218.35,3.33,3.76,6.127,33
2026-01-09,QCOM,177.77999877929688,54.09,0.4062,4.7395,173.09,163.4,True,True,1,1,False,False,True,73,False,Sniper 🎯,170.67,201.48,192.0,201.48,215.7,3.33,4.0,6.955,38
2026-01-12,QCOM,169.27000427246094,42.14,-0.2836,5.0109,172.94,163.46,True,False,1,2,True,False,True,6,False,Defansif 🛡️,156.74,201.84,191.82,201.84,,2.6,7.4,6.904,38
2026-01-13,QCOM,165.2899932861328,37.93,-0.9667,4.9601,172.64,163.48,True,False,1,1,False,False,True,4,False,Defansif 🛡️,152.89,197.53,187.61,197.53,,2.6,7.5,4.818,26
2026-01-14,QCOM,164.5399932861328,37.17,-1.4015,4.8159,172.32,163.49,True,False,0,1,False,False,True,4,False,Defansif 🛡️,152.5,195.84,186.21,195.84,,2.6,7.32,3.851,21
2026-01-15,QCOM,161.38999938964844,34.1,-1.8078,4.8626,171.89,163.47,False,False,0,1,False,False,True,2,False,Defansif 🛡️,149.23,193.0,183.27,193.0,,2.6,7.53,1.775,10
2026-01-16,QCOM,159.4199981689453,32.3,-2.0955,4.6931,171.41,163.43,False,False,1,1,False,False,True,1,False,Defansif 🛡️,147.69,189.93,180.54,189.93,,2.6,7.36,2.793,15
2026-01-20,QCOM,154.07000732421875,27.99,-2.5047,4.7986,170.73,163.33,False,False,1,1,False,False,True,0,False,Defansif 🛡️,142.07,185.26,175.66,185.26,,2.6,7.79,2.82,15
2026-01-21,QCOM,156.3699951171875,32.18,-2.4748,4.703,170.16,163.27,False,False,2,1,False,False,True,1,False,Defansif 🛡️,144.61,186.94,177.53,186.94,,2.6,7.52,3.892,21
2026-01-22,QCOM,157.8000030517578,34.73,-2.221,4.5856,169.68,163.21,False,False,1,1,False,False,True,2,False,Defansif 🛡️,146.34,187.61,178.44,187.61,,2.6,7.26,2.918,16
2026-01-23,QCOM,155.82000732421875,32.89,-2.0527,4.4817,169.13,163.14,False,False,0,1,False,False,True,1,False,Defansif 🛡️,144.62,184.95,175.99,184.95,,2.6,7.19,1.931,11
2026-01-26,QCOM,154.52000427246094,31.7,-1.8989,4.2972,168.56,163.05,False,False,0,1,False,False,True,0,False,Defansif 🛡️,143.78,182.45,173.86,182.45,,2.6,6.95,1.939,11
2026-01-27,QCOM,153.0399932861328,30.35,-1.7693,4.2817,167.95,162.95,False,False,0,1,False,False,True,0,False,Defansif 🛡️,142.34,180.87,172.31,180.87,,2.6,6.99,1.94,11
2026-01-28,QCOM,152.6999969482422,30.04,-1.5848,4.233,167.35,162.85,False,False,0,0,False,False,False,0,False,Defansif 🛡️,142.12,180.21,171.75,180.21,,2.6,6.93,-0.04,0
2026-01-29,QCOM,152.22000122070312,29.57,-1.3811,4.1807,166.76,162.74,False,False,0,0,False,False,False,0,False,Defansif 🛡️,141.77,179.39,171.03,179.39,,2.6,6.87,-0.071,0
2026-01-30,QCOM,151.58999633789062,28.94,-1.1823,4.1135,166.17,162.63,False,False,0,0,False,False,False,0,False,Defansif 🛡️,141.31,178.33,170.1,178.33,,2.6,6.78,-0.054,0
2026-02-02,QCOM,152.6199951171875,31.53,-0.8884,4.0211,165.63,162.53,False,False,1,0,False,False,False,0,False,Defansif 🛡️,142.57,178.76,170.71,178.76,,2.6,6.59,1.014,6
2026-02-03,QCOM,147.17999267578125,26.11,-0.9612,4.3282,164.91,162.38,False,False,1,0,False,False,False,0,False,Defansif 🛡️,136.36,175.31,166.66,175.31,,2.6,7.35,0.929,5
2026-02-04,QCOM,148.88999938964844,30.17,-0.8015,4.4683,164.28,162.25,False,False,2,1,True,False,False,0,False,Defansif 🛡️,137.72,177.93,169.0,177.93,,2.6,7.5,4.023,22
2026-02-05,QCOM,136.3000030517578,21.02,-1.4152,5.3034,163.19,161.99,False,False,1,1,True,False,False,0,False,Defansif 🛡️,123.04,170.77,160.17,170.77,,2.6,9.73,2.831,15
2026-02-06,QCOM,137.33999633789062,23.09,-1.6085,5.201,162.17,161.74,False,False,2,0,False,False,False,0,False,Defansif 🛡️,124.34,171.15,160.74,171.15,,2.6,9.47,1.812,10
2026-02-09,QCOM,138.92999267578125,26.28,-1.4893,5.0752,161.26,161.52,False,False,0,0,False,False,False,0,False,Defansif 🛡️,126.24,171.92,161.77,171.92,,2.6,9.13,-0.179,0
2026-02-10,QCOM,140.08999633789062,28.61,-1.2046,4.9713,160.43,161.3,False,False,0,0,False,False,False,0,False,Defansif 🛡️,127.66,172.4,162.46,172.4,,2.6,8.87,0.056,0
2026-02-11,QCOM,141.0399932861328,30.54,-0.8418,4.8505,159.67,161.1,False,False,1,0,False,False,False,0,False,Defansif 🛡️,128.91,172.57,162.87,172.57,,2.6,8.6,1.054,6
2026-02-12,QCOM,138.47000122070312,28.31,-0.6716,4.844,158.84,160.88,False,False,1,0,False,False,False,0,False,Defansif 🛡️,126.36,169.96,160.27,169.96,,2.6,8.75,0.964,5
2026-02-13,QCOM,140.6999969482422,32.9,-0.3234,4.8366,158.13,160.68,False,False,2,0,False,False,False,1,False,Defansif 🛡️,128.61,172.14,162.46,172.14,,2.6,8.59,2.032,11
2025-11-20,SPY,650.6075439453125,35.37,-3.2956,9.363,663.54,625.32,True,False,1,2,True,False,True,3,False,Defansif 🛡️,627.2,711.47,692.74,711.47,,2.6,3.6,7.242,40
2025-11-21,SPY,657.08837890625,41.65,-3.1037,9.6699,663.29,625.64,True,False,3,1,False,False,True,6,False,Defansif 🛡️,632.91,719.94,700.6,719.94,,2.6,3.68,7.262,40
2025-11-24,SPY,666.759765625,49.52,-2.2081,9.7647,663.42,626.05,True,True,0,1,False,False,True,41,False,Defansif 🛡️,642.35,730.23,710.7,730.23,,2.6,3.66,6.329,35
2025-11-25,SPY,673.03125,53.87,-1.1303,9.9026,663.8,626.52,True,True,0,2,False,True,True,43,False,Defansif 🛡️,648.27,737.4,717.59,737.4,,2.6,3.68,8.369,46
2025-11-26,SPY,677.6775512695312,56.84,-0.0958,9.671,664.34,627.02,True,True,0,2,False,True,True,45,False,Defansif 🛡️,653.5,740.54,721.2,740.54,,2.6,3.57,8.363,46
2025-11-28,SPY,681.3765869140625,59.1,0.7969,9.2644,665.01,627.57,True,True,1,2,False,True,True,76,False,Sniper 🎯,667.48,727.7,709.17,727.7,755.49,3.33,2.04,9.395,51
2025-12-01,SPY,678.2658081054688,56.42,1.1177,8.9338,665.53,628.07,True,True,0,1,False,False,True,75,False,Sniper 🎯,664.87,722.93,705.07,722.93,749.74,3.33,1.98,6.364,35
2025-12-02,SPY,679.5220947265625,57.26,1.3392,8.6155,666.08,628.58,True,True,0,1,False,False,True,75,False,Sniper 🎯,666.6,722.6,705.37,722.6,748.45,3.33,1.9,6.338,35
2025-12-03,SPY,681.8751220703125,58.86,1.5539,8.3718,666.7,629.11,True,True,0,1,False,False,True,76,False,Sniper 🎯,669.32,723.73,706.99,723.73,748.85,3.33,1.84,6.326,35
2025-12-04,SPY,682.3736572265625,59.21,1.6312,8.0608,667.31,629.64,True,True,0,1,False,False,True,76,False,Sniper 🎯,670.28,722.68,706.56,722.68,746.86,3.33,1.77,6.312,34
2025-12-05,SPY,683.6697998046875,60.16,1.6655,7.7699,667.95,630.18,True,True,0,1,False,False,True,77,False,Sniper 🎯,672.01,722.52,706.98,722.52,745.83,3.33,1.7,6.312,34
2025-12-08,SPY,681.6159057617188,57.87,1.4534,7.576,668.49,630.69,True,True,0,1,False,False,True,75,False,Sniper 🎯,670.25,719.5,704.34,719.5,742.22,3.33,1.67,6.294,34
2025-12-09,SPY,681.027587890625,57.2,1.1883,7.2343,668.98,631.19,True,True,0,1,False,False,True,75,False,Sniper 🎯,670.18,717.2,702.73,717.2,738.9,3.33,1.59,6.296,34
2025-12-10,SPY,685.5443115234375,60.94,1.2269,7.2631,669.63,631.73,True,True,0,1,False,False,True,77,False,Sniper 🎯,674.65,721.86,707.33,721.86,743.65,3.33,1.59,6.313,34
2025-12-11,SPY,687.1395263671875,62.2,1.2646,7.2485,670.32,632.28,True,True,0,1,False,False,True,78,False,Sniper 🎯,676.27,723.38,708.89,723.38,745.13,3.33,1.58,6.316,35
2025-12-12,SPY,679.7514038085938,53.59,0.7235,7.4429,670.69,632.76,True,True,1,2,True,False,True,73,False,Sniper 🎯,668.59,716.97,702.08,716.97,739.29,3.33,1.64,9.278,51
2025-12-15,SPY,678.7244262695312,52.51,0.2525,7.3749,671.0,633.21,True,True,0,1,False,False,True,72,False,Sniper 🎯,667.66,715.6,700.85,715.6,737.72,3.33,1.63,6.28,34
2025-12-16,SPY,676.8699340820312,50.51,-0.2035,7.2826,671.23,633.65,True,True,1,2,True,False,True,41,False,Defansif 🛡️,658.66,724.21,709.64,724.21,,2.6,2.69,9.27,51
2025-12-17,SPY,669.4219360351562,43.39,-0.9825,7.4205,671.16,634.0,True,False,1,1,False,False,True,7,False,Defansif 🛡️,650.87,717.65,702.81,717.65,,2.6,2.77,5.253,29
2025-12-18,SPY,674.4769287109375,48.68,-1.1231,7.5556,671.29,634.41,True,True,1,1,False,False,True,40,False,Defansif 🛡️,655.59,723.59,708.48,723.59,,2.6,2.8,7.263,40
2025-12-19,SPY,680.5900268554688,54.25,-0.7861,7.4883,671.66,634.87,True,True,1,1,False,False,True,43,False,Defansif 🛡️,661.87,729.26,714.29,729.26,,2.6,2.75,7.318,40
2025-12-22,SPY,684.8300170898438,57.68,-0.285,7.2941,672.17,635.36,True,True,0,1,False,False,True,45,False,Defansif 🛡️,666.59,732.24,717.65,732.24,,2.6,2.66,6.346,35
2025-12-23,SPY,687.9600219726562,60.06,0.2223,7.0824,672.79,635.89,True,True,1,1,False,False,True,77,False,Sniper 🎯,677.34,723.37,709.21,723.37,744.62,3.33,1.54,7.34,40
2025-12-24,SPY,690.3800048828125,61.84,0.6612,6.7929,673.48,636.43,True,True,0,1,False,False,True,78,False,Sniper 🎯,680.19,724.34,710.76,724.34,744.72,3.33,1.48,6.363,35
2025-12-26,SPY,690.3099975585938,61.76,0.8737,6.4784,674.14,636.97,True,True,0,1,False,False,True,78,False,Sniper 🎯,680.59,722.7,709.75,722.7,742.14,3.33,1.41,6.347,35
2025-12-29,SPY,687.8499755859375,58.67,0.7788,6.3185,674.68,637.47,True,True,0,1,False,False,True,76,False,Sniper 🎯,678.37,719.44,706.81,719.44,738.4,3.33,1.38,6.293,34
2025-12-30,SPY,687.010009765625,57.61,0.5976,6.0087,675.16,637.96,True,True,0,1,False,False,True,75,False,Sniper 🎯,678.0,717.05,705.04,717.05,735.08,3.33,1.31,6.29,34
2025-12-31,SPY,681.9199829101562,51.53,0.0994,5.983,675.43,638.4,True,True,0,1,False,False,True,72,False,Sniper 🎯,672.95,711.84,699.87,711.84,729.78,3.33,1.32,6.276,34
2026-01-02,SPY,683.1699829101562,52.85,-0.167,6.0592,675.73,638.85,True,True,0,1,False,False,True,43,False,Defansif 🛡️,668.02,722.56,710.44,722.56,,2.6,2.22,6.279,34
2026-01-05,SPY,687.719970703125,57.38,-0.0633,6.0736,676.2,639.33,True,True,0,1,False,False,True,45,False,Defansif 🛡️,672.54,727.2,715.05,727.2,,2.6,2.21,6.313,34
2026-01-06,SPY,691.8099975585938,61.01,0.2378,5.9683,676.81,639.86,True,True,1,1,False,False,True,77,False,Sniper 🎯,682.86,721.65,709.71,721.65,739.56,3.33,1.29,7.329,40
2026-01-07,SPY,689.5800170898438,58.11,0.243,5.8734,677.31,640.35,True,True,0,1,False,False,True,76,False,Sniper 🎯,680.77,718.95,707.2,718.95,736.57,3.33,1.28,6.294,34
2026-01-08,SPY,689.510009765625,58.01,0.1997,5.6775,677.79,640.84,True,True,0,1,False,False,True,76,False,Sniper 🎯,680.99,717.9,706.54,717.9,734.93,3.33,1.24,6.322,35
2026-01-09,SPY,694.0700073242188,62.27,0.4234,5.7098,678.43,641.37,True,True,0,1,False,False,True,78,False,Sniper 🎯,685.51,722.62,711.2,722.62,739.75,3.33,1.23,6.313,34
2026-01-12,SPY,695.1599731445312,63.23,0.5801,5.692,679.09,641.9,True,True,0,1,False,False,True,78,False,Sniper 🎯,686.62,723.62,712.24,723.62,740.7,3.33,1.23,6.316,35
2026-01-13,SPY,693.77001953125,61.09,0.5272,5.624,679.66,642.42,True,True,0,1,False,False,True,77,False,Sniper 🎯,685.33,721.89,710.64,721.89,738.76,3.33,1.22,6.296,34
2026-01-14,SPY,690.3599853515625,56.09,0.2155,5.7744,680.08,642.9,True,True,1,1,False,False,True,74,False,Sniper 🎯,681.7,719.23,707.68,719.23,736.56,3.33,1.25,7.29,40
2026-01-15,SPY,692.239990234375,58.13,0.0951,5.7255,680.56,643.39,True,True,0,1,False,False,True,76,False,Sniper 🎯,683.65,720.87,709.42,720.87,738.04,3.33,1.24,6.292,34
2026-01-16,SPY,691.6599731445312,57.25,-0.0564,5.613,680.99,643.87,True,True,0,1,False,False,True,45,False,Defansif 🛡️,677.63,728.14,716.92,728.14,,2.6,2.03,6.293,34
2026-01-20,SPY,677.5800170898438,41.0,-1.0808,6.2899,680.86,644.2,True,False,1,1,False,False,True,6,False,Defansif 🛡️,661.86,718.46,705.88,718.46,,2.6,2.32,5.259,29
2026-01-21,SPY,685.4000244140625,49.56,-1.1985,6.6378,681.04,644.61,True,True,2,1,False,False,True,41,True,Defansif 🛡️,668.81,728.55,715.27,728.55,,2.6,2.42,8.323,45
